Date,Day,Sump,Colony,Treatment,Temperature,Plastic,Light,Food,Tank,Tile,Sym.State,B.Tag,FvFm.AVG
10/12/2021,15,Orange,S7,PLS,Elevated,Plastic,Light,Starved,B3,34,Sym,W26,0.246
10/12/2021,15,Orange,S7,PLS,Elevated,Plastic,Light,Starved,B3,34,Sym,W27,0.078
10/12/2021,15,Orange,A9,PLS,Elevated,Plastic,Light,Starved,B3,42,Apo,W64,0.322
10/12/2021,15,Orange,A9,PLS,Elevated,Plastic,Light,Starved,B3,42,Apo,W65,0.131
10/12/2021,15,Orange,A10,PLS,Elevated,Plastic,Light,Starved,B3,42,Apo,W67,0.312
10/12/2021,15,Orange,A11,PLS,Elevated,Plastic,Light,Starved,B3,42,Apo,W70,NA
10/12/2021,15,Orange,A11,PLS,Elevated,Plastic,Light,Starved,B3,42,Apo,W71,0.193
10/12/2021,15,Orange,S9,PLS,Elevated,Plastic,Light,Starved,B4,50,Sym,Y20,NA
10/12/2021,15,Orange,S10,PLS,Elevated,Plastic,Light,Starved,B4,50,Sym,Y21,0.252
10/12/2021,15,Orange,S11,PLS,Elevated,Plastic,Light,Starved,B4,50,Sym,Y22,0.249
10/12/2021,15,Orange,S11,PLS,Elevated,Plastic,Light,Starved,B4,50,Sym,Y23,0.151
10/12/2021,15,Orange,S12,PLS,Elevated,Plastic,Light,Starved,B4,50,Sym,Y24,0.068
10/12/2021,15,Orange,A12,PLS,Elevated,Plastic,Light,Starved,B4,58,Apo,Y60,0.178
10/12/2021,15,Orange,A12,PLS,Elevated,Plastic,Light,Starved,B4,58,Apo,Y62,NA
10/12/2021,15,Orange,A12,PLS,Elevated,Plastic,Light,Starved,B4,58,Apo,Y63,NA
10/12/2021,15,Orange,A13,PLS,Elevated,Plastic,Light,Starved,B4,58,Apo,Y64,0.090
10/12/2021,15,Orange,A13,PLS,Elevated,Plastic,Light,Starved,B4,58,Apo,Y65,0.152
10/13/2021,15,Yellow,A1,NDS,Elevated,NoPlastic,Dark,Starved,C1,3,Sym,G33,0.141
10/13/2021,15,Yellow,A1,NDS,Elevated,NoPlastic,Dark,Starved,C1,3,Sym,G34,NA
10/13/2021,15,Yellow,A2,NDS,Elevated,NoPlastic,Dark,Starved,C1,3,Sym,G35,0.181
10/13/2021,15,Yellow,A2,NDS,Elevated,NoPlastic,Dark,Starved,C1,3,Sym,G37,0.190
10/13/2021,15,Yellow,A3,NDS,Elevated,NoPlastic,Dark,Starved,C1,3,Sym,G38,0.022
10/13/2021,15,Yellow,S21,NDS,Elevated,NoPlastic,Dark,Starved,C1,11,Apo,G74,NA
10/13/2021,15,Yellow,S24,NDS,Elevated,NoPlastic,Dark,Starved,C1,11,Apo,G75,0.121
10/13/2021,15,Yellow,S26,NDS,Elevated,NoPlastic,Dark,Starved,C1,11,Apo,G76,0.403
10/13/2021,15,Yellow,S28,NDS,Elevated,NoPlastic,Dark,Starved,C1,11,Apo,G77,0.222
10/13/2021,15,Yellow,S29,NDS,Elevated,NoPlastic,Dark,Starved,C1,11,Apo,G78,0.118
10/13/2021,15,Yellow,S4,NDS,Elevated,NoPlastic,Dark,Starved,C2,19,Sym,B32,NA
10/13/2021,15,Yellow,S4,NDS,Elevated,NoPlastic,Dark,Starved,C2,19,Sym,B33,0.199
10/13/2021,15,Yellow,S5,NDS,Elevated,NoPlastic,Dark,Starved,C2,19,Sym,B34,0.125
10/13/2021,15,Yellow,S6,NDS,Elevated,NoPlastic,Dark,Starved,C2,19,Sym,B35,0.221
10/13/2021,15,Yellow,A4,NDS,Elevated,NoPlastic,Dark,Starved,C2,19,Sym,B36,0.129
10/13/2021,15,Yellow,A4,NDS,Elevated,NoPlastic,Dark,Starved,C2,27,Apo,B76,0.209
10/13/2021,15,Yellow,A5,NDS,Elevated,NoPlastic,Dark,Starved,C2,27,Apo,B77,0.141
10/13/2021,15,Yellow,A5,NDS,Elevated,NoPlastic,Dark,Starved,C2,27,Apo,B78,NA
10/13/2021,15,Yellow,A6,NDS,Elevated,NoPlastic,Dark,Starved,C2,27,Apo,B79,0.069
10/13/2021,15,Yellow,S30,NDS,Elevated,NoPlastic,Dark,Starved,C2,27,Apo,B80,0.099
10/13/2021,15,Yellow,S7,NDS,Elevated,NoPlastic,Dark,Starved,C3,35,Sym,W28,0.136
10/13/2021,15,Yellow,S7,NDS,Elevated,NoPlastic,Dark,Starved,C3,35,Sym,W29,0.193
10/13/2021,15,Yellow,S7,NDS,Elevated,NoPlastic,Dark,Starved,C3,35,Sym,W30,0.204
10/13/2021,15,Yellow,S7,NDS,Elevated,NoPlastic,Dark,Starved,C3,35,Sym,W31,0.213
10/13/2021,15,Yellow,S7,NDS,Elevated,NoPlastic,Dark,Starved,C3,35,Sym,W32,0.204
10/13/2021,15,Yellow,A9,NDS,Elevated,NoPlastic,Dark,Starved,C3,43,Apo,W72,0.184
10/13/2021,15,Yellow,A10,NDS,Elevated,NoPlastic,Dark,Starved,C3,43,Apo,W73,0.076
10/13/2021,15,Yellow,A10,NDS,Elevated,NoPlastic,Dark,Starved,C3,43,Apo,W74,0.139
10/13/2021,15,Yellow,A11,NDS,Elevated,NoPlastic,Dark,Starved,C3,43,Apo,W75,0.273
10/13/2021,15,Yellow,A11,NDS,Elevated,NoPlastic,Dark,Starved,C3,43,Apo,W76,0.113
10/13/2021,15,Yellow,S9,NDS,Elevated,NoPlastic,Dark,Starved,C4,51,Sym,Y25,0.129
10/13/2021,15,Yellow,S10,NDS,Elevated,NoPlastic,Dark,Starved,C4,51,Sym,Y26,0.101
10/13/2021,15,Yellow,S11,NDS,Elevated,NoPlastic,Dark,Starved,C4,51,Sym,Y27,0.152
10/13/2021,15,Yellow,S11,NDS,Elevated,NoPlastic,Dark,Starved,C4,51,Sym,Y28,0.088
10/13/2021,15,Yellow,S12,NDS,Elevated,NoPlastic,Dark,Starved,C4,51,Sym,Y29,0.089
10/13/2021,15,Yellow,A12,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y67,0.298
10/13/2021,15,Yellow,A12,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y70,0.200
10/13/2021,15,Yellow,A13,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y71,0.200
10/13/2021,15,Yellow,A13,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y72,0.250
10/13/2021,15,Yellow,A13,NDS,Elevated,NoPlastic,Dark,Starved,C4,59,Apo,Y73,0.329
10/14/2021,15,Yellow,A1,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G39,0.196
10/14/2021,15,Yellow,A1,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G40,0.159
10/14/2021,15,Yellow,A2,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G41,0.059
10/14/2021,15,Yellow,A3,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G42,0.154
10/14/2021,15,Yellow,A3,NLS,Elevated,NoPlastic,Light,Starved,D1,4,Sym,G43,0.104
10/14/2021,15,Yellow,S22,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G79,0.310
10/14/2021,15,Yellow,S24,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G80,0.283
10/14/2021,15,Yellow,S27,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G82,NA
10/14/2021,15,Yellow,S28,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G83,0.104
10/14/2021,15,Yellow,S29,NLS,Elevated,NoPlastic,Light,Starved,D1,12,Apo,G84,0.373
10/14/2021,15,Yellow,S4,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B37,0.229
10/14/2021,15,Yellow,S4,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B38,0.156
10/14/2021,15,Yellow,S4,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B39,0.233
10/14/2021,15,Yellow,S5,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B40,0.142
10/14/2021,15,Yellow,S6,NLS,Elevated,NoPlastic,Light,Starved,D2,20,Sym,B41,0.196
10/14/2021,15,Yellow,A4,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B82,0.289
10/14/2021,15,Yellow,A4,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B83,0.389
10/14/2021,15,Yellow,A5,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B84,0.516
10/14/2021,15,Yellow,A5,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B85,0.282
10/14/2021,15,Yellow,A6,NLS,Elevated,NoPlastic,Light,Starved,D2,28,Apo,B87,0.232
10/14/2021,15,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W33,0.169
10/14/2021,15,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W34,0.157
10/14/2021,15,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W35,0.183
10/14/2021,15,Yellow,S7,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W36,0.085
10/14/2021,15,Yellow,A9,NLS,Elevated,NoPlastic,Light,Starved,D3,36,Sym,W37,0.212
10/14/2021,15,Yellow,A10,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W77,0.416
10/14/2021,15,Yellow,A10,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W78,0.231
10/14/2021,15,Yellow,A11,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W79,NA
10/14/2021,15,Yellow,A11,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W80,0.533
10/14/2021,15,Yellow,S30,NLS,Elevated,NoPlastic,Light,Starved,D3,44,Apo,W82,0.533
10/14/2021,15,Yellow,S9,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y30,0.425
10/14/2021,15,Yellow,S10,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y31,0.357
10/14/2021,15,Yellow,S11,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y32,0.189
10/14/2021,15,Yellow,S12,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y33,0.032
10/14/2021,15,Yellow,S12,NLS,Elevated,NoPlastic,Light,Starved,D4,52,Sym,Y34,0.146
10/14/2021,15,Yellow,A12,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y74,0.193
10/14/2021,15,Yellow,A12,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y75,0.206
10/14/2021,15,Yellow,A13,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y76,0.181
10/14/2021,15,Yellow,A13,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y77,0.358
10/14/2021,15,Yellow,A13,NLS,Elevated,NoPlastic,Light,Starved,D4,60,Apo,Y78,0.202
10/15/2021,15,Green,A1,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B1,0.066
10/15/2021,15,Green,A1,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B2,0.148
10/15/2021,15,Green,A2,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B3,0.081
10/15/2021,15,Green,A3,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B4,0.083
10/15/2021,15,Green,A3,PDF,Elevated,Plastic,Dark,Fed,E1,5,Sym,B5,0.161
10/15/2021,15,Green,S22,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G85,0.134
10/15/2021,15,Green,S25,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G87,0.141
10/15/2021,15,Green,S27,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G88,0.253
10/15/2021,15,Green,S28,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G90,0.203
10/15/2021,15,Green,S29,PDF,Elevated,Plastic,Dark,Fed,E1,13,Apo,G92,0.167
10/15/2021,15,Green,S4,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B42,0.099
10/15/2021,15,Green,S4,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B43,0.238
10/15/2021,15,Green,S4,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B44,0.074
10/15/2021,15,Green,S5,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B45,NA
10/15/2021,15,Green,S6,PDF,Elevated,Plastic,Dark,Fed,E2,21,Sym,B46,0.186
10/15/2021,15,Green,A4,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B88,0.209
10/15/2021,15,Green,A5,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B90,NA
10/15/2021,15,Green,A5,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B92,0.179
10/15/2021,15,Green,A5,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B93,0.116
10/15/2021,15,Green,A7,PDF,Elevated,Plastic,Dark,Fed,E2,29,Apo,B94,0.151
10/15/2021,15,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W38,0.072
10/15/2021,15,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W39,0.057
10/15/2021,15,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W40,0.136
10/15/2021,15,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W41,0.075
10/15/2021,15,Green,S7,PDF,Elevated,Plastic,Dark,Fed,E3,37,Sym,W42,0.129
10/15/2021,15,Green,A9,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W83,0.333
10/15/2021,15,Green,A10,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W84,0.090
10/15/2021,15,Green,A11,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W85,0.228
10/15/2021,15,Green,A11,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W87,0.168
10/15/2021,15,Green,A11,PDF,Elevated,Plastic,Dark,Fed,E3,45,Apo,W90,NA
10/15/2021,15,Green,S9,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y35,0.094
10/15/2021,15,Green,S10,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y36,0.132
10/15/2021,15,Green,S11,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y37,0.223
10/15/2021,15,Green,S12,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y38,0.250
10/15/2021,15,Green,S13,PDF,Elevated,Plastic,Dark,Fed,E4,53,Sym,Y39,0.225
10/15/2021,15,Green,A12,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y79,0.382
10/15/2021,15,Green,A12,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y80,NA
10/15/2021,15,Green,A13,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y82,0.281
10/15/2021,15,Green,A13,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y83,0.141
10/15/2021,15,Green,A13,PDF,Elevated,Plastic,Dark,Fed,E4,61,Apo,Y84,0.119
10/17/2021,15,Green,A1,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G44,0.092
10/17/2021,15,Green,A2,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G45,0.057
10/17/2021,15,Green,A2,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G46,0.212
10/17/2021,15,Green,A3,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G47,0.076
10/17/2021,15,Green,A3,PLF,Elevated,Plastic,Light,Fed,F1,6,Sym,G48,0.064
10/17/2021,15,Green,S22,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G93,0.233
10/17/2021,15,Green,S25,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G94,NA
10/17/2021,15,Green,S27,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G95,0.184
10/17/2021,15,Green,S28,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G97,0.256
10/17/2021,15,Green,S29,PLF,Elevated,Plastic,Light,Fed,F1,14,Apo,G98,0.158
10/17/2021,15,Green,S4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B47,0.184
10/17/2021,15,Green,S4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B48,NA
10/17/2021,15,Green,S4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B49,0.126
10/17/2021,15,Green,S6,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B50,0.109
10/17/2021,15,Green,A4,PLF,Elevated,Plastic,Light,Fed,F2,22,Sym,B51,0.129
10/17/2021,15,Green,A5,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,B95,NA
10/17/2021,15,Green,A5,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,B97,0.186
10/17/2021,15,Green,A5,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,B98,NA
10/17/2021,15,Green,A7,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,W1,NA
10/17/2021,15,Green,S30,PLF,Elevated,Plastic,Light,Fed,F2,30,Apo,W2,0.214
10/17/2021,15,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W43,0.201
10/17/2021,15,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W44,0.105
10/17/2021,15,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W45,0.111
10/17/2021,15,Green,S7,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W46,0.168
10/17/2021,15,Green,S8,PLF,Elevated,Plastic,Light,Fed,F3,38,Sym,W47,0.485
10/17/2021,15,Green,A9,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W92,0.257
10/17/2021,15,Green,A10,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W93,0.244
10/17/2021,15,Green,A11,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W94,0.383
10/17/2021,15,Green,A11,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W95,0.362
10/17/2021,15,Green,A11,PLF,Elevated,Plastic,Light,Fed,F3,46,Apo,W97,NA
10/17/2021,15,Green,S9,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y40,NA
10/17/2021,15,Green,S10,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y41,0.166
10/17/2021,15,Green,S11,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y42,0.189
10/17/2021,15,Green,S12,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y43,0.126
10/17/2021,15,Green,S13,PLF,Elevated,Plastic,Light,Fed,F4,54,Sym,Y44,0.106
10/17/2021,15,Green,A12,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y85,NA
10/17/2021,15,Green,A12,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y87,NA
10/17/2021,15,Green,A13,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y88,0.212
10/17/2021,15,Green,A13,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y92,0.184
10/17/2021,15,Green,A13,PLF,Elevated,Plastic,Light,Fed,F4,62,Apo,Y93,0.228
10/18/2021,15,Blue,A1,NDF,Elevated,NoPlastic,Dark,Fed,G1,7,Sym,G49,0.054
10/18/2021,15,Blue,A2,NDF,Elevated,NoPlastic,Dark,Fed,G1,7,Sym,G50,0.096
10/18/2021,15,Blue,A2,NDF,Elevated,NoPlastic,Dark,Fed,G1,7,Sym,G51,0.086
10/18/2021,15,Blue,A3,NDF,Elevated,NoPlastic,Dark,Fed,G1,7,Sym,G52,0.086
10/18/2021,15,Blue,A3,NDF,Elevated,NoPlastic,Dark,Fed,G1,7,Sym,G53,0.140
10/18/2021,15,Blue,S22,NDF,Elevated,NoPlastic,Dark,Fed,G1,15,Apo,B7,0.188
10/18/2021,15,Blue,S25,NDF,Elevated,NoPlastic,Dark,Fed,G1,15,Apo,B8,NA
10/18/2021,15,Blue,S27,NDF,Elevated,NoPlastic,Dark,Fed,G1,15,Apo,B10,NA
10/18/2021,15,Blue,S28,NDF,Elevated,NoPlastic,Dark,Fed,G1,15,Apo,B11,0.072
10/18/2021,15,Blue,S29,NDF,Elevated,NoPlastic,Dark,Fed,G1,15,Apo,B12,0.051
10/18/2021,15,Blue,S4,NDF,Elevated,NoPlastic,Dark,Fed,G2,23,Sym,B52,0.092
10/18/2021,15,Blue,S4,NDF,Elevated,NoPlastic,Dark,Fed,G2,23,Sym,B53,0.064
10/18/2021,15,Blue,S4,NDF,Elevated,NoPlastic,Dark,Fed,G2,23,Sym,B54,NA
10/18/2021,15,Blue,S6,NDF,Elevated,NoPlastic,Dark,Fed,G2,23,Sym,B55,0.084
10/18/2021,15,Blue,S6,NDF,Elevated,NoPlastic,Dark,Fed,G2,23,Sym,B56,0.102
10/18/2021,15,Blue,A19,NDF,Elevated,NoPlastic,Dark,Fed,G2,96,Apo,O9975,NA
10/18/2021,15,Blue,A20,NDF,Elevated,NoPlastic,Dark,Fed,G2,96,Apo,O7681,0.076
10/18/2021,15,Blue,A21,NDF,Elevated,NoPlastic,Dark,Fed,G2,96,Apo,O7096,0.046
10/18/2021,15,Blue,A22,NDF,Elevated,NoPlastic,Dark,Fed,G2,96,Apo,O9174,0.089
10/18/2021,15,Blue,A24,NDF,Elevated,NoPlastic,Dark,Fed,G2,96,Apo,O7398,0.083
10/18/2021,15,Blue,S7,NDF,Elevated,NoPlastic,Dark,Fed,G3,39,Sym,W48,0.063
10/18/2021,15,Blue,S7,NDF,Elevated,NoPlastic,Dark,Fed,G3,39,Sym,W49,0.091
10/18/2021,15,Blue,S7,NDF,Elevated,NoPlastic,Dark,Fed,G3,39,Sym,W50,0.039
10/18/2021,15,Blue,S7,NDF,Elevated,NoPlastic,Dark,Fed,G3,39,Sym,W51,0.060
10/18/2021,15,Blue,S8,NDF,Elevated,NoPlastic,Dark,Fed,G3,39,Sym,W52,0.121
10/18/2021,15,Blue,A9,NDF,Elevated,NoPlastic,Dark,Fed,G3,47,Apo,W98,0.057
10/18/2021,15,Blue,A10,NDF,Elevated,NoPlastic,Dark,Fed,G3,47,Apo,Y1,0.083
10/18/2021,15,Blue,A11,NDF,Elevated,NoPlastic,Dark,Fed,G3,47,Apo,Y2,0.088
10/18/2021,15,Blue,A11,NDF,Elevated,NoPlastic,Dark,Fed,G3,47,Apo,Y3,0.129
10/18/2021,15,Blue,A11,NDF,Elevated,NoPlastic,Dark,Fed,G3,47,Apo,Y4,NA
10/18/2021,15,Blue,S9,NDF,Elevated,NoPlastic,Dark,Fed,G4,55,Sym,Y45,NA
10/18/2021,15,Blue,S10,NDF,Elevated,NoPlastic,Dark,Fed,G4,55,Sym,Y46,NA
10/18/2021,15,Blue,S11,NDF,Elevated,NoPlastic,Dark,Fed,G4,55,Sym,Y47,0.150
10/18/2021,15,Blue,S12,NDF,Elevated,NoPlastic,Dark,Fed,G4,55,Sym,Y48,0.043
10/18/2021,15,Blue,S13,NDF,Elevated,NoPlastic,Dark,Fed,G4,55,Sym,Y49,0.144
10/18/2021,15,Blue,A12,NDF,Elevated,NoPlastic,Dark,Fed,G4,63,Apo,Y90,NA
10/18/2021,15,Blue,A12,NDF,Elevated,NoPlastic,Dark,Fed,G4,63,Apo,Y94,NA
10/18/2021,15,Blue,A13,NDF,Elevated,NoPlastic,Dark,Fed,G4,63,Apo,Y95,NA
10/18/2021,15,Blue,A13,NDF,Elevated,NoPlastic,Dark,Fed,G4,63,Apo,Y97,NA
10/18/2021,15,Blue,A13,NDF,Elevated,NoPlastic,Dark,Fed,G4,63,Apo,O26,NA
10/18/2021,22,Orange,M1,PDS,Elevated,Plastic,Dark,Starved,A1,1,Sym,G4,0.062
10/18/2021,22,Orange,A1,PDS,Elevated,Plastic,Dark,Starved,A1,1,Sym,G24,0.057
10/18/2021,22,Orange,A2,PDS,Elevated,Plastic,Dark,Starved,A1,1,Sym,G25,0.116
10/18/2021,22,Orange,A2,PDS,Elevated,Plastic,Dark,Starved,A1,1,Sym,G26,0.064
10/18/2021,22,Orange,A3,PDS,Elevated,Plastic,Dark,Starved,A1,1,Sym,G27,0.052
10/18/2021,22,Orange,S21,PDS,Elevated,Plastic,Dark,Starved,A1,9,Apo,G59,0.055
10/18/2021,22,Orange,S23,PDS,Elevated,Plastic,Dark,Starved,A1,9,Apo,G60,0.056
10/18/2021,22,Orange,S26,PDS,Elevated,Plastic,Dark,Starved,A1,9,Apo,G62,NA
10/18/2021,22,Orange,S27,PDS,Elevated,Plastic,Dark,Starved,A1,9,Apo,G63,0.100
10/18/2021,22,Orange,S29,PDS,Elevated,Plastic,Dark,Starved,A1,9,Apo,G64,0.095
10/18/2021,22,Orange,S4,PDS,Elevated,Plastic,Dark,Starved,A2,17,Sym,B13,0.076
10/18/2021,22,Orange,S4,PDS,Elevated,Plastic,Dark,Starved,A2,17,Sym,B14,0.045
10/18/2021,22,Orange,S4,PDS,Elevated,Plastic,Dark,Starved,A2,17,Sym,B15,0.093
10/18/2021,22,Orange,S5,PDS,Elevated,Plastic,Dark,Starved,A2,17,Sym,B20,0.115
10/18/2021,22,Orange,S6,PDS,Elevated,Plastic,Dark,Starved,A2,17,Sym,B21,NA
10/18/2021,22,Orange,A4,PDS,Elevated,Plastic,Dark,Starved,A2,25,Apo,B63,0.058
10/18/2021,22,Orange,A4,PDS,Elevated,Plastic,Dark,Starved,A2,25,Apo,B64,0.093
10/18/2021,22,Orange,A5,PDS,Elevated,Plastic,Dark,Starved,A2,25,Apo,B65,0.063
10/18/2021,22,Orange,A5,PDS,Elevated,Plastic,Dark,Starved,A2,25,Apo,B67,0.062
10/18/2021,22,Orange,A6,PDS,Elevated,Plastic,Dark,Starved,A2,25,Apo,B70,0.083
10/18/2021,22,Orange,S7,PDS,Elevated,Plastic,Dark,Starved,A3,33,Sym,W15,0.081
10/18/2021,22,Orange,S7,PDS,Elevated,Plastic,Dark,Starved,A3,33,Sym,W17,NA
10/18/2021,22,Orange,S7,PDS,Elevated,Plastic,Dark,Starved,A3,33,Sym,W20,0.084
10/18/2021,22,Orange,S7,PDS,Elevated,Plastic,Dark,Starved,A3,33,Sym,W21,0.042
10/18/2021,22,Orange,S7,PDS,Elevated,Plastic,Dark,Starved,A3,33,Sym,W22,0.073
10/18/2021,22,Orange,A9,PDS,Elevated,Plastic,Dark,Starved,A3,41,Apo,W58,0.067
10/18/2021,22,Orange,A9,PDS,Elevated,Plastic,Dark,Starved,A3,41,Apo,W59,0.099
10/18/2021,22,Orange,A10,PDS,Elevated,Plastic,Dark,Starved,A3,41,Apo,W60,0.056
10/18/2021,22,Orange,A11,PDS,Elevated,Plastic,Dark,Starved,A3,41,Apo,W62,0.072
10/18/2021,22,Orange,A11,PDS,Elevated,Plastic,Dark,Starved,A3,41,Apo,W63,NA
10/18/2021,22,Orange,S9,PDS,Elevated,Plastic,Dark,Starved,A4,49,Sym,Y12,NA
10/18/2021,22,Orange,S10,PDS,Elevated,Plastic,Dark,Starved,A4,49,Sym,Y13,NA
10/18/2021,22,Orange,S11,PDS,Elevated,Plastic,Dark,Starved,A4,49,Sym,Y14,NA
10/18/2021,22,Orange,S11,PDS,Elevated,Plastic,Dark,Starved,A4,49,Sym,Y15,0.076
10/18/2021,22,Orange,S12,PDS,Elevated,Plastic,Dark,Starved,A4,49,Sym,Y17,0.106
10/18/2021,22,Orange,A12,PDS,Elevated,Plastic,Dark,Starved,A4,57,Apo,Y55,NA
10/18/2021,22,Orange,A12,PDS,Elevated,Plastic,Dark,Starved,A4,57,Apo,Y56,0.054
